# CSV-File created with merge-csv.com
# -----------------------------------------------------------

CRN,COURSE,SECTION,DAY,START TIME,END TIME,FIRST NAME,LAST NAME,LOCATION
22000,EWRT 1A,61Z,,,,Amy,Leonard,ONLINE
00878,EWRT 1A,62Z,,,,Sarah,Lisha,ONLINE
00880,EWRT 1A,63Z,,,,Ruth,Trimble,ONLINE
00874,EWRT 1A,64Z,,,,Maryalice,Bonilla,ONLINE
27282,EWRT 1A,65Z,,,,Alexis,Cattivera,ONLINE
24573,EWRT 1A,67Z,,,,Marc,Coronado,ONLINE
25090,EWRT 1A,68Z,,,,Margaret,Hanzimanolis,ONLINE
25663,EWRT 1A,69Z,,,,Rebecca,Board Liljenstolpe,ONLINE
26979,EWRT 1A,70Z,,,,Lydia,Hearn,ONLINE
27271,EWRT 1A,71Z,,,,Raymond,Brennan,ONLINE
27272,EWRT 1A,72Z,,,,Deborah,Garfinkle,ONLINE
27273,EWRT 1A,73Z,,,,Randie,Wann,ONLINE
27274,EWRT 1A,74Z,,,,Charles,Gray,ONLINE
27275,EWRT 1A,75Z,,,,Husne,Jahan,ONLINE
27276,EWRT 1A,76Z,,,,John,Gravener,ONLINE
27277,EWRT 1A,77Z,,,,Alex,Giardino,ONLINE
27278,EWRT 1A,78Z,,,,Nga,Huynh,ONLINE
27279,EWRT 1A,79Z,,,,Amy,Leonard,ONLINE
27280,EWRT 1A,80Z,,,,Yeganeh,Modirzadeh,ONLINE
27281,EWRT 1A,81Z,,,,Diane,Furlan,ONLINE
21999,EWRT 1A,F1Q,MW,1030,1220,Kristin,Agius,MLC113
26322,EWRT 1A,F2Q,MW,1230,1320,Lydia,Hearn,MLC109
27877,EWRT 1AH,77Z,,,,Alex,Giardino,ONLINE
00883,EWRT 1B,01Y,M,1330,1520,Sarah,Lisha,L45
00889,EWRT 1B,03Y,W,1330,1520,Julie,Pesano,L31
00892,EWRT 1B,50Z,,,,Rebecca,Board Liljenstolpe,ONLINE
00910,EWRT 1B,51Z,,,,Lauren,Gordon,ONLINE
00914,EWRT 2,01Y,T,830,1020,Yeganeh,Modirzadeh,S49
00925,EWRT 2,02Y,MW,930,1020,Diana,Fleming,L28
24408,EWRT 2,03Y,TR,930,1020,Diana,Fleming,L28
02690,EWRT 2,04Y,MW,1030,1120,Lauren,Gordon,L36
24574,EWRT 2,05Y,TR,1030,1120,Diana,Fleming,L33
25684,EWRT 2,06Y,W,1030,1220,Dave,Denny,L82
02692,EWRT 2,07Y,R,1030,1220,Laura,Orella,L82
24606,EWRT 2,08Y,MW,1330,1420,Lauren,Gordon,L36
26815,EWRT 2,09Y,TR,1330,1420,Laura,Orella,L36
26816,EWRT 2,11Z,TR,1830,1920,Adam,Sandel,ONLINE
00926,EWRT 2,50Z,,,,Alex,Giardino,ONLINE
00929,EWRT 2,51Z,,,,Alex,Giardino,ONLINE
02689,EWRT 2,53Z,,,,Amy,Leonard,ONLINE
20460,EWRT 2,54Z,,,,Dave,Denny,ONLINE
21932,EWRT 2,55Z,,,,Sarah,Lisha,ONLINE
23123,EWRT 2,56Z,,,,Sarah,Lisha,ONLINE
22446,EWRT 2,57Z,,,,Luis,Limcolioc,ONLINE
24410,EWRT 2,58Z,,,,Luis,Limcolioc,ONLINE
24576,EWRT 2,59Z,,,,Yeganeh,Modirzadeh,ONLINE
00930,EWRT 2,60Z,,,,Charles,Gray,ONLINE
24411,EWRT 2,61Z,,,,Husne,Jahan,ONLINE
00916,EWRT 2,62Z,,,,Marc,Coronado,ONLINE
21318,EWRT 2,63Z,,,,Alex,Giardino,ONLINE
00924,EWRT 2,66Z,,,,Amy,Leonard,ONLINE
27874,EWRT 2H,50Z,,,,Alex,Giardino,ONLINE
27875,EWRT 2H,51Z,,,,Alex,Giardino,ONLINE
27876,EWRT 2H,63Z,,,,Alex,Giardino,ONLINE
26798,EWRT 30,01Y,W,1130,1320,Alex,Giardino,L45
24412,EWRT 30,51Z,,,,Jennifer,Penkethman,ONLINE
01359,LING 1,50Z,,,,Jasmina,Topalovic,ONLINE
01031,F/TV 1,01,M,1230,1620,Christina,Wright,FOR3
01033,F/TV 1,02L,,,,Kristen,Anderson,ONLINE
01032,F/TV 1,51Z,,,,Ingrid,Schulz,ONLINE
26328,F/TV 1,52Z,,,,Ingrid,Schulz,ONLINE
02513,F/TV 2A,50Z,,,,Christina,Wright,ONLINE
01035,F/TV 2B,50Z,,,,Kristen,Anderson,ONLINE
26500,F/TV 2B,51Z,,,,Christina,Wright,ONLINE
24748,F/TV 6A,01Y,R,1430,1620,Joshua,Losben,MLC102
23584,F/TV 6A,62Z,,,,Joshua,Losben,ONLINE
24747,F/TV 10,01Z,T,1030,1420,Joel,Abramson,ONLINE
22219,F/TV 20,01,MW,930,1045,Rachel,Silveria,AT107
20524,F/TV 20,01Y,,,,Milena,Grozeva,ONLINE
20525,F/TV 20,02Y,,,,Rachel,Silveria,ONLINE
25296,F/TV 26,01Y,F,930,1020,Milena,Grozeva,AT107
25906,F/TV 27,01Z,,,,Rachel,Silveria,ONLINE
24749,F/TV 29,01Y,F,1230,1320,Milena,Grozeva,AT107
27686,F/TV 30,01,W,1230,1445,Joel,Abramson,AT205
24750,F/TV 60B,61Y,R,1730,1920,Joshua,Losben,MLC102
24751,F/TV 60C,61Y,R,1730,1920,Joshua,Losben,AT115
25290,F/TV 67A,01Y,R,1030,1320,Mark,Hamer,AT205
24068,F/TV 71G,01Y,F,1030,1320,Genevieve,Freckelton,AT205
24069,F/TV 71H,01Z,F,1330,1620,Genevieve,Freckelton,AT205
25292,F/TV 72G,01Y,T,1030,1320,Mark,Hamer,AT205
25293,F/TV 72H,01Y,T,1030,1320,Mark,Hamer,AT205
25294,F/TV 72J,01Y,T,1030,1320,Mark,Hamer,AT205
26499,F/TV 75G,50Z,,,,Mark,Hamer,ONLINE
27004,GEOL 10,01,TR,1030,1220,Marek,Cichanski,S15
01092,GEOL 10,50Z,,,,Chris,Dileonardo,ONLINE
01093,GEOL 10,51Z,,,,Chris,Dileonardo,ONLINE
27753,GEOL 10,52Z,,,,Chris,Dileonardo,ONLINE
02626,GEOL 20,60Z,,,,Chris,Dileonardo,ONLINE
01087,GEO 1,01Y,MW,1030,1120,Purba,Fernandez,L23
01086,GEO 1,02Y,MW,1130,1220,Purba,Fernandez,L23
23396,GEO 1,50Z,,,,Sohini,Dutt,ONLINE
27661,GEO 4,50Z,,,,Kerry,Rohrmeier,ONLINE
22794,GEO 10,50Z,,,,Sohini,Dutt,ONLINE
22240,GEO 10,62Z,,,,Eileen,Pena,ONLINE
24095,GEO 10,65Z,,,,Eileen,Pena,ONLINE
27605,FREN 1,01Z,MW,1230,1420,Loubna,Hafid,ONLINE
01076,FREN 1,40Z,MW,1830,2045,Loubna,Hafid,ONLINE
20581,GERM 1,40Z,TR,1830,2045,Maike,Ahrends,ONLINE
26324,GERM 1,41Z,MW,1830,2045,Maike,Ahrends,ONLINE
26801,EDAC 232Z,01F,MTWR,800,1350,Monica,De Carvalho,HOPEW
26803,EDAC 233,03Z,W,1600,1850,Monica,De Carvalho,ONLINE
24856,EDAC 240,55Z,,,,Sridevi,Lakshmanan,ONLINE
24861,EDAC 245,01,T,1000,1050,Sridevi,Lakshmanan,AT203
24857,EDAC 290X,55Z,,,,Sridevi,Lakshmanan,ONLINE
24835,LS 207,01Z,MW,1130,1320,Cathy,Patel,ONLINE
25284,HIST 3A,50Z,,,,Greg,Knittel,ONLINE
25866,HIST 3A,51Z,,,,Raeann,Ramsey,ONLINE
25287,HIST 3B,50Z,,,,Christopher,Jackson,ONLINE
27745,HIST 3B,51Z,,,,Rashi,Jackman,ONLINE
27856,HIST 3BH,50Z,,,,Christopher,Jackson,ONLINE
25868,HIST 3C,50Z,,,,Christopher,Jackson,ONLINE
27746,HIST 3C,51Z,,,,George,Edgar,ONLINE
27857,HIST 3CH,50Z,,,,Christopher,Jackson,ONLINE
24096,HIST 6A,50Z,,,,Ben,Kline,ONLINE
27747,HIST 6C,50Z,,,,Ben,Kline,ONLINE
27060,HIST 9,01Z,MW,1330,1520,Anne,Hickling,ONLINE
26702,HIST 17A,01,TR,1030,1220,Carol,Cini,L26
27749,HIST 17A,02,MTWR,1230,1320,Mylinh,Pham,L72
24322,HIST 17A,51Z,,,,Carol,Cini,ONLINE
01132,HIST 17A,53Z,,,,Greg,Knittel,ONLINE
24768,HIST 17A,62Z,,,,Carol,Cini,ONLINE
27855,HIST 17AH,02,MTWR,1230,1320,Mylinh,Pham,L72
25872,HIST 17B,01,MW,1030,1220,Mylinh,Pham,L72
26703,HIST 17B,02L,F,1330,1720,Greg,Knittel,FOR4
23409,HIST 17B,52Z,,,,Hai,Nguyen,ONLINE
26838,HIST 17B,53Z,,,,Greg,Knittel,ONLINE
27750,HIST 17B,54Z,,,,Christopher,Jackson,ONLINE
27893,HIST 17BH,01,MW,1030,1220,Mylinh,Pham,L72
27892,HIST 17BH,54Z,,,,Christopher,Jackson,ONLINE
26458,HIST 17C,01,MTWR,930,1020,Mylinh,Pham,L72
26701,HIST 17C,02,TR,1330,1520,Carol,Cini,L26
24770,HIST 17C,50Z,,,,Christopher,Jackson,ONLINE
25279,HIST 17C,52Z,,,,David,Howard-Pitney,ONLINE
24886,HIST 17C,55Z,,,,Carol,Cini,ONLINE
25276,HIST 17C,58Z,,,,Raeann,Ramsey,ONLINE
24098,HIST 17C,59Z,,,,Hai,Nguyen,ONLINE
27854,HIST 17CH,01,MTWR,930,1020,Mylinh,Pham,L72
26421,HIST 18A,60Z,,,,Julie,Keiffer-Lewis,ONLINE
00237,BIOL 6A,01Y,,,,Simon,Kang'a,ONLINE
27809,BIOL 6A,02Y,,,,Simon,Kang'a,ONLINE
00239,BIOL 6A,03Y,,,,Bruce,Heyer,ONLINE
00240,BIOL 6A,04Y,,,,Bruce,Heyer,ONLINE
00241,BIOL 6A,05Y,,,,Elizabeth,Mcpartlan,ONLINE
00243,BIOL 6A,06Y,,,,Elizabeth,Mcpartlan,ONLINE
27869,BIOL 6A,10Y,MW,930,1120,Lianna,Wong,ONLINE
27870,BIOL 6A,11Y,MW,930,1120,Lianna,Wong,ONLINE
25378,BIOL 10,01Y,,,,Judy,Cuff-Alvarado,ONLINE
25379,BIOL 10,02Y,,,,Judy,Cuff-Alvarado,ONLINE
26053,BIOL 10,03Y,,,,Elizabeth,Mcpartlan,ONLINE
26054,BIOL 10,04Y,,,,Elizabeth,Mcpartlan,ONLINE
27172,BIOL 10,05Y,,,,Jason,Bram,ONLINE
27173,BIOL 10,06Y,,,,Jason,Bram,ONLINE
27174,BIOL 10,07Y,,,,Judy,Cuff-Alvarado,ONLINE
27180,BIOL 10,08Y,,,,Judy,Cuff-Alvarado,ONLINE
27944,BIOL 11,04Y,S,930,1320,Ebenezer,Morikang,ONLINE
27810,BIOL 11,08Y,,,,Simon,Kang'a,ONLINE
27858,BIOL 11,09Y,,,,Simon,Kang'a,ONLINE
27192,BIOL 13,01Y,,,,Jason,Bram,ONLINE
27246,BIOL 13,02Y,,,,Jason,Bram,ONLINE
27247,BIOL 26,01Y,,,,Elsa,Jimenez-Samayoa,ONLINE
27248,BIOL 26,02Y,,,,Elsa,Jimenez-Samayoa,ONLINE
27249,BIOL 26,03Y,,,,Ann,Daniel,ONLINE
27250,BIOL 40A,01Y,,,,Vicky,Annen,ONLINE
27251,BIOL 40A,02Y,,,,Vicky,Annen,ONLINE
27252,BIOL 40A,03Y,,,,Robert,Kalpin,ONLINE
27253,BIOL 40A,04Y,,,,Robert,Kalpin,ONLINE
27254,BIOL 40A,05Y,,,,Nora,Balabanian,ONLINE
27256,BIOL 40A,06Y,,,,Nora,Balabanian,ONLINE
27257,BIOL 40A,07Y,,,,Robert,Kalpin,ONLINE
27258,BIOL 40A,08Y,,,,Robert,Kalpin,ONLINE
27259,BIOL 40B,01,TR,1230,1420,Lakshmikanta,Sengupta,SC1102
27811,BIOL 40B,01Y,,,,Susmita,Sengupta,ONLINE
27260,BIOL 40B,02,TR,1230,1420,Lakshmikanta,Sengupta,SC1102
27812,BIOL 40B,02Y,,,,Susmita,Sengupta,ONLINE
27261,BIOL 40C,01,MW,1230,1420,Eric,Pane,MLC103
27262,BIOL 40C,02,MW,1230,1420,Eric,Pane,MLC103
21639,BIOL 45,01Z,,,,Anna,Miller,ONLINE
27302,BIOL 45,02Z,,,,Anna,Miller,ONLINE
27848,BIOL 54I,50Z,,,,Judy,Cuff-Alvarado,ONLINE
27849,BIOL 54J,50Z,,,,Judy,Cuff-Alvarado,ONLINE
25389,BIOL 77,65R,,,,Elizabeth,Mcpartlan,ONLINE
28011,BIOL 87,66R,TR,1030,1145,Elizabeth,Mcpartlan,KC239
28022,BIOL 87,67R,R,830,1120,Elizabeth,Mcpartlan,SC2108
27844,HLTH 21,01Z,W,1335,1500,Alison,Campbell,ONLINE
26055,HLTH 21,1GZ,W,1335,1500,Alison,Campbell,ONLINE
26792,HLTH 21,51Z,,,,Barbara,Liechty,ONLINE
26795,HLTH 21,52Z,,,,Barbara,Liechty,ONLINE
27786,HLTH 21,53Z,,,,Barbara,Liechty,ONLINE
27790,HLTH 57A,01,F,1330,1620,Mary,Donahue,S56
27156,NUTR 10,01Z,,,,Alison,Campbell,ONLINE
27150,NUTR 10,03Z,M,930,1120,Georgia,Acker,ONLINE
27151,NUTR 10,04Z,,,,Alison,Campbell,ONLINE
27152,NUTR 10,05Z,M,1130,1320,Georgia,Acker,ONLINE
27784,NUTR 10,06Z,,,,Alison,Campbell,ONLINE
27154,NUTR 10,07Z,M,1530,1720,Georgia,Acker,ONLINE
27850,NUTR 10,50Z,,,,Anna,Miller,ONLINE
27851,NUTR 62G,50Z,,,,Anna,Miller,ONLINE
27774,CLP 5,01,F,900,1050,Glynn,Wallis,MLC108
26658,CLP 5,21D,T,930,1020,Christian,Rodriguez,L75
25838,CLP 5,65Z,,,,Yolanda,Johnson,ONLINE
27775,CLP 7,01,,,,Herminio,Hernando,ONLINE
26509,CLP 7,01Z,W,930,1020,Robert,Alexander,ONLINE
25835,CLP 7,62Z,,,,Pauline,Wethington,ONLINE
27758,COUN 5,01,W,1000,1150,Patty,Guitron,L27
27768,COUN 5,01S,T,1230,1320,Huy,Le,L32
26823,COUN 5,01W,T,1230,1320,Jesus,Ruelas,MLC109
27756,COUN 5,04Z,F,1030,1120,Khoa,Nguyen,ONLINE
27757,COUN 5,05Z,,,,Mark,Fu,ONLINE
27833,COUN 5,06Z,,,,Tamara,Goldie,ONLINE
27834,COUN 5,07Z,,,,Melinda,Hughes,ONLINE
26639,COUN 5,1FY,T,930,1120,Jorge,Morales,L61
27769,COUN 5,1NY,F,1000,1150,Manija,Ansari,MLC110
27197,COUN 5,1PD,W,1300,1450,Liliana,Rivera,MCC-13
27196,COUN 5,1UM,T,1130,1220,Maurice,Canyon,L22
26656,COUN 5,1VD,T,1030,1220,Amy,Wang,L32
26640,COUN 5,2FY,T,1130,1320,Jorge,Morales,L61
27770,COUN 5,2NY,F,1000,1150,Noemi,Teppang,MLC109
27771,HUMA 10,01,MW,1000,1150,Fran,Jackler,MCC-13
24520,HUMA 10,01Z,,,,Pauline,Wethington,ONLINE
24960,HUMA 10,04Z,W,930,1020,Kevin,Glapion,ONLINE
24696,HUMA 10,65Z,,,,Herminio,Hernando,ONLINE
27884,HUMA 10H,01,MW,1000,1150,Fran,Jackler,MCC-13
26517,HUMA 20,01Z,F,900,1050,Melinda,Hughes,ONLINE
27773,HUMA 20,1GF,WF,1115,1310,Trisha,Tran,CUPHS
27772,HUMA 30,01Y,T,1000,1150,Kevin,Glapion,MCC-13
25223,HUMA 30,01Z,T,1030,1120,Shireen,Woo,ONLINE
25216,HUMA 30,62Z,,,,KD,Huynh,ONLINE
26387,HUMI 1,01S,T,1030,1220,Lori,Clinchard,MLC110
23401,HUMI 1,01Y,M,1030,1220,Wendy,White,G4
22235,HUMI 1,02Y,M,1330,1520,Wendy,White,G4
26388,HUMI 1,03Y,M,1530,1720,Gening,Jin,ADM101
26389,HUMI 1,04Y,M,1730,1920,Alysia,Rueda,ADM101
01214,HUMI 1,05Y,T,930,1120,Andrew,Wood,ADM101
01215,HUMI 1,07Y,T,1130,1320,Andrew,Wood,ADM101
25879,HUMI 1,09Y,T,1530,1720,Gening,Jin,ADM101
20282,HUMI 1,11Y,W,930,1120,Apryl,Berney,ADM101
27009,HUMI 1,12Y,W,1130,1320,Andrew,Wood,ADM101
01216,HUMI 1,50Z,,,,Lori,Clinchard,ONLINE
01221,HUMI 1,51Z,,,,Barbara,Hoffman,ONLINE
22801,HUMI 1,52Z,,,,Alysia,Rueda,ONLINE
27716,HUMI 1,53Z,,,,Raeann,Ramsey,ONLINE
23163,HUMI 1,54Z,,,,Apryl,Berney,ONLINE
22238,HUMI 1,55Z,,,,Lori,Clinchard,ONLINE
26386,HUMI 1,56Z,,,,Elvin,Ramos,ONLINE
24524,HUMI 1,57Z,,,,Alysia,Rueda,ONLINE
27968,HUMI 1H,01S,T,1030,1220,Lori,Clinchard,MLC110
27894,HUMI 1H,01Y,M,1030,1220,Wendy,White,G4
27895,HUMI 1H,02Y,M,1330,1520,Wendy,White,G4
27969,HUMI 1H,50Z,,,,Lori,Clinchard,ONLINE
27970,HUMI 1H,55Z,,,,Lori,Clinchard,ONLINE
27717,HUMI 5,50Z,,,,Wendy,White,ONLINE
24690,HUMI 6,1MY,T,1030,1220,Javier,Galindo,ONLINE
27011,HUMI 6,2MY,T,1230,1420,Javier,Galindo,ONLINE
25221,HUMI 6,50Z,,,,Raeann,Ramsey,ONLINE
20283,HUMI 6,51Z,,,,Apryl,Berney,ONLINE
01225,HUMI 7,50Z,,,,Rashi,Jackman,ONLINE
25875,HUMI 9,50Z,,,,Javier,Galindo,ONLINE
25798,HUMI 13,61Z,,,,Young,Jung,ONLINE
27718,HUMI 15,50Z,,,,Barbara,Hoffman,ONLINE
27006,HUMI 16,01Z,M,930,1020,Barbara,Hoffman,ONLINE
01239,HUMI 16,50Z,,,,Leslie,Berry,ONLINE
23164,HUMI 16,51Z,,,,Leslie,Berry,ONLINE
26393,HUMI 20,1MY,M,1330,1520,Gening,Jin,ADM101
25878,HUMI 20,50Z,,,,Rashi,Jackman,ONLINE
01160,HNDI 1,40Z,TR,1800,2015,Nilu,Gupta,ONLINE
26996,AFAM 10,60Z,,,,Julie,Keiffer-Lewis,ONLINE
27608,AFAM 10,61Z,,,,Shanita,Ealey,ONLINE
27966,AFAM 10,62Z,,,,Julie,Keiffer-Lewis,ONLINE
26420,AFAM 12A,60Z,,,,Julie,Keiffer-Lewis,ONLINE
27631,ASAM 1,40,MW,1000,1150,Wayne,Jopanda,MCC-12
25794,ASAM 1,61Z,,,,Mae,Lee,ONLINE
25795,ASAM 11,01Y,R,1230,1400,Mae,Lee,MLC109
27800,ASAM 11,60Z,,,,Mae,Lee,ONLINE
27626,ASAM 20,60Z,,,,Francesca,Caparas,ONLINE
25792,ASAM 40,61Z,,,,So,Kam Lee,ONLINE
25797,ASAM 41,61Z,,,,Young,Jung,ONLINE
26997,CETH 8,61Z,,,,Marc,Coronado,ONLINE
26399,CETH 10,63Z,,,,Mae,Lee,ONLINE
26401,CETH 13,61Z,,,,Catie,Cadge-Moore,ONLINE
26406,CETH 13,62Z,,,,Catie,Cadge-Moore,ONLINE
26402,CETH 29,65Z,,,,Meghan,Kensler,ONLINE
27629,CHLX 10,1FY,W,1330,1520,Felipe,Ponce,MCC-10
27018,CHLX 10,60Z,,,,Felipe,Ponce,ONLINE
27340,CHLX 10,61Z,,,,Robert,Unzueta,ONLINE
27348,CHLX 10,62Z,,,,Robert,Unzueta,ONLINE
27017,CHLX 13,60Z,,,,Angelina,Loyola,ONLINE
27956,ICS 7,01Y,M,930,1120,Nick,Chivers,MLC111
27957,ICS 7,02Y,W,930,1120,Thalia,Bobadilla,MLC111
26486,ICS 25,50Z,,,,Laura,Chin,ONLINE
27057,ICS 27,1EZ,TR,1800,1950,Cynthia,Kaufman,ONLINE
28015,ICS 77,65R,,,,Mae,Lee,ONLINE
27950,ICS 80X,65R,,,,Cynthia,Kaufman,ONLINE
27951,ICS 81X,65R,,,,Cynthia,Kaufman,ONLINE
27952,ICS 82X,65R,,,,Cynthia,Kaufman,ONLINE
26403,NAIS 12,60Z,,,,Meghan,Kensler,ONLINE
27906,NAIS 31,01Y,M,1130,1320,David,Palaita,MCC-10
27905,NAIS 31,02V,M,1130,1320,David,Palaita,MCC-10
27720,INTL 8,50Z,,,,Kamau,Birago,ONLINE
27623,INTL 22,60Z,,,,Catie,Cadge-Moore,ONLINE
23700,HTEC 50,01Z,F,1030,1220,Sumedha,Sherlekar,ONLINE
01165,HTEC 60A,01Z,,,,Maureen,Miramontes,ONLINE
01167,HTEC 60A,02Z,,,,Sumedha,Sherlekar,ONLINE
27863,HTEC 60G,01Z,T,930,1120,Susan,Schmitz,ONLINE
25362,HTEC 61,01Z,T,1730,1820,Roy,Shurtliff,ONLINE
26799,HTEC 64A,50,W,1730,1820,Maureen,Miramontes,S74
27914,HTEC 64B,03,R,1030,1320,Mary,Lavin,S74
20363,HTEC 68,1JF,,,,Maureen,Miramontes,TBA
24836,HTEC 72,61Z,W,1800,1850,Sunita,Rangwala,ONLINE
23705,HTEC 73,01Z,R,1730,2020,Roy,Shurtliff,ONLINE
25365,HTEC 74A,01Z,,,,Roy,Shurtliff,ONLINE
26800,HTEC 75,01Z,M,1800,1850,Marjorie,Guanzon,ONLINE
21956,HTEC 77,65R,S,930,1220,Maureen,Miramontes,S74
21957,HTEC 77X,65R,S,730,1330,Maureen,Miramontes,S75
23703,HTEC 77Y,65R,FS,730,1145,Maureen,Miramontes,S73
01178,HTEC 80,01,W,1030,1445,Cynthia,Press,S73
24552,HTEC 80,02,R,1630,2045,Victoria,Gilles,S73
01179,HTEC 80A,01Z,M,1730,2145,Thuy,Pinheiro,ONLINE
26831,HTEC 82A,62Z,T,1700,1815,Eric,Moon,ONLINE
23706,HTEC 90G,01,W,1130,1220,Maureen,Miramontes,S74
20908,HTEC 95A,1JF,,,,Maureen,Miramontes,TBA
27864,HTEC 95B,1JF,,,,Maureen,Miramontes,TBA
20910,HTEC 96A,1JF,,,,Maureen,Miramontes,TBA
21665,HTEC 96C,1JF,,,,Maureen,Miramontes,TBA
26116,HTEC 96D,1JF,,,,Maureen,Miramontes,TBA
26117,HTEC 96E,1JF,,,,Maureen,Miramontes,TBA
26118,HTEC 96F,1JF,,,,Maureen,Miramontes,TBA
26139,HTEC 96G,1JF,,,,Maureen,Miramontes,TBA
26119,HTEC 96H,1JF,,,,Maureen,Miramontes,TBA
26121,HTEC 101A,01,T,1430,1720,Tony,Milano,S75
01188,HTEC 101A,04,T,1800,2050,Tony,Milano,S74
26124,HTEC 101B,01,W,1430,1720,Maureen,Miramontes,S74
26125,HTEC 101C,61Z,W,1730,2020,Roy,Shurtliff,ONLINE
01191,HTEC 101D,02Z,T,1800,2050,Marjorie,Guanzon,ONLINE
26128,HTEC 101H,01Z,,,,Roy,Shurtliff,ONLINE
26132,HTEC 101L,01,T,1430,1720,Tony,Milano,S75
22310,HTEC 101L,04,T,1800,2050,Tony,Milano,S74
26136,HTEC 101M,01,T,1430,1545,Tony,Milano,S75
22311,HTEC 101M,04,T,1800,1915,Tony,Milano,S74
27783,HTEC 110,50Z,,,,Maureen,Miramontes,ONLINE
01193,HTEC 180,01F,MTW,630,1230,Tricia,Buchner,TBA
01194,HTEC 183,01F,MTW,1430,2020,Tricia,Buchner,TBA
01195,HTEC 184,01F,MTW,630,1045,Tricia,Buchner,TBA
21620,HTEC 185,01F,MTW,1430,2020,Tricia,Buchner,TBA
01314,JAPN 1,40,TR,1830,2045,Min-Jin,Kuo,MLC113
01313,JAPN 1,40Z,MW,1600,1815,Yumi,Mccormick,ONLINE
01312,JAPN 1,41,TR,1600,1815,Renshi,Xuan,MLC113
01321,JOUR 2,01Y,M,1130,1320,Newsha,Naderzad,L42
21817,JOUR 2,02Y,T,930,1120,Newsha,Naderzad,L42
01324,JOUR 2,52Z,,,,Gail,McElroy,ONLINE
25567,JOUR 2,53Z,,,,Gail,McElroy,ONLINE
21818,JOUR 61A,01Y,T,1130,1245,Farideh,Dada,L42
21819,JOUR 61B,01Y,T,1130,1245,Farideh,Dada,L42
21820,JOUR 61C,01Y,T,1130,1245,Farideh,Dada,L42
21821,JOUR 62A,62Z,,,,Farideh,Dada,ONLINE
21822,JOUR 62B,62Z,,,,Farideh,Dada,ONLINE
21823,JOUR 62C,62Z,,,,Farideh,Dada,ONLINE
21824,JOUR 62D,62Z,,,,Farideh,Dada,ONLINE
21825,JOUR 62E,62Z,,,,Farideh,Dada,ONLINE
26851,JOUR 62F,62Z,,,,Farideh,Dada,ONLINE
25092,JOUR 77W,65R,,,,Farideh,Dada,ONLINE
27796,KNES 1B,02,TR,1130,1220,Danielle,Altman,POOLM
27797,KNES 1C,02,TR,1130,1220,Danielle,Altman,POOLM
26560,KNES 5AX,01,TR,930,1045,Rusty,Johnson,PE14
27082,KNES 5AX,02,MW,930,1045,Rusty,Johnson,PE14
27126,KNES 5AX,03,MW,700,815,Rachel,Catuiza,PE14
26561,KNES 5BX,01,TR,930,1045,Rusty,Johnson,PE14
27083,KNES 5BX,02,MW,930,1045,Rusty,Johnson,PE14
27128,KNES 5BX,03,MW,700,815,Rachel,Catuiza,PE14
26594,KNES 6AX,51Z,,,,Rachel,Catuiza,ONLINE
27136,KNES 6AX,52Z,,,,Jason,Damjanovic,ONLINE
27141,KNES 11AX,50Z,,,,Rachel,Catuiza,ONLINE
26673,KNES 12D,01,MW,1800,1850,Pete,Rabbitt,PE15
26674,KNES 12E,01,MW,1800,1850,Pete,Rabbitt,PE15
26583,KNES 12G,01,MW,1230,1320,Pete,Rabbitt,PE14
27807,KNES 15AX,01,MW,830,945,Rachel,Catuiza,PE15
27806,KNES 15CX,01,MW,830,945,Rachel,Catuiza,PE15
23416,KNES 15CX,02Z,,,,Rachel,Catuiza,ONLINE
27140,KNES 15CX,50Z,,,,Rachel,Catuiza,ONLINE
27137,KNES 15CX,53Z,,,,Jason,Damjanovic,ONLINE
23479,KNES 15EX,03Z,,,,Rachel,Catuiza,ONLINE
27138,KNES 15EX,50Z,,,,Jason,Damjanovic,ONLINE
27142,KNES 15EX,51Z,,,,Rachel,Catuiza,ONLINE
27333,KNES 16AX,01,MW,700,815,Rachel,Catuiza,PE14
26593,KNES 19EX,50Z,,,,Rachel,Catuiza,ONLINE
26595,KNES 19EX,51Z,,,,Rachel,Catuiza,ONLINE
27805,KNES 19GX,01,MW,830,945,Rachel,Catuiza,PE15
26592,KNES 19GX,50Z,,,,Danielle,Altman,ONLINE
26596,KNES 19GX,51Z,,,,Rachel,Catuiza,ONLINE
28019,KNES 19GX,52Z,,,,Danielle,Altman,ONLINE
26557,KNES 22AX,01,MW,1100,1215,Rusty,Johnson,PE14
27088,KNES 22AX,50Z,,,,Danielle,Altman,ONLINE
27978,KNES 22AX,51Z,,,,Danielle,Altman,ONLINE
26627,KNES 22BX,01,MW,1100,1215,Rusty,Johnson,PE14
27803,KNES 22DX,01,TR,1030,1145,Dawnis,Guevara,PE15
27979,KNES 22DX,50Z,,,,Danielle,Altman,ONLINE
27792,KNES 22DX,52Z,,,,Danielle,Altman,ONLINE
27804,KNES 22EX,01,TR,1030,1145,Dawnis,Guevara,PE15
23459,KNES 25AX,02Z,,,,Jason,Damjanovic,ONLINE
26597,KNES 25AX,50Z,,,,Rachel,Catuiza,ONLINE
24083,KNES 25BX,02Z,,,,Jason,Damjanovic,ONLINE
26598,KNES 25BX,50Z,,,,Rachel,Catuiza,ONLINE
27799,KNES 26AX,50Z,,,,Danielle,Altman,ONLINE
